comparison	scenario	rep	pair	start_fst	end_fst	delta_fst
2020_to_2140	restore_4km	rep003	NW-NE	0.0110172530153312	0.01261977193360138	0.001602518918270181
2020_to_2140	restore_6km	rep003	NW-NE	0.0110172530153312	0.009264160898148199	-0.0017530921171830006
2140_restoration_vs_statusquo	restore_2km	rep003	NW-NE	0.014365012243358288	0.0167320447479021	0.002367032504543811
2140_restoration_vs_statusquo	restore_4km	rep003	NW-NE	0.014365012243358288	0.01261977193360138	-0.001745240309756908
2140_restoration_vs_statusquo	restore_6km	rep003	NW-NE	0.014365012243358288	0.009264160898148199	-0.00510085134521009
1900_to_2020	shared_history	rep003	NW-W	0.007586074308272757	0.009125264573387214	0.0015391902651144566
2020_to_2140	status_quo	rep003	NW-W	0.009125264573387214	0.011664911101406356	0.002539646528019142
2020_to_2140	restore_2km	rep003	NW-W	0.009125264573387214	0.011856457817358376	0.0027311932439711625
2020_to_2140	restore_4km	rep003	NW-W	0.009125264573387214	0.011814055036265404	0.0026887904628781906
2020_to_2140	restore_6km	rep003	NW-W	0.009125264573387214	0.009924218037642877	0.0007989534642556632
2140_restoration_vs_statusquo	restore_2km	rep003	NW-W	0.011664911101406356	0.011856457817358376	0.00019154671595202066
2140_restoration_vs_statusquo	restore_4km	rep003	NW-W	0.011664911101406356	0.011814055036265404	0.0001491439348590487
2140_restoration_vs_statusquo	restore_6km	rep003	NW-W	0.011664911101406356	0.009924218037642877	-0.0017406930637634786
1900_to_2020	shared_history	rep003	NW-E	0.0087981871572829	0.011066648216670062	0.002268461059387163
2020_to_2140	status_quo	rep003	NW-E	0.011066648216670062	0.013504900782675088	0.002438252566005026
2020_to_2140	restore_2km	rep003	NW-E	0.011066648216670062	0.014842754369588882	0.0037761061529188195
2020_to_2140	restore_4km	rep003	NW-E	0.011066648216670062	0.013921102755417606	0.002854454538747544
2020_to_2140	restore_6km	rep003	NW-E	0.011066648216670062	0.010834113571782785	-0.00023253464488727678
2140_restoration_vs_statusquo	restore_2km	rep003	NW-E	0.013504900782675088	0.014842754369588882	0.0013378535869137936
2140_restoration_vs_statusquo	restore_4km	rep003	NW-E	0.013504900782675088	0.013921102755417606	0.0004162019727425182
2140_restoration_vs_statusquo	restore_6km	rep003	NW-E	0.013504900782675088	0.010834113571782785	-0.0026707872108923027
1900_to_2020	shared_history	rep003	NW-SE	0.011996077707123942	0.01212204005153673	0.00012596234441278852
2020_to_2140	status_quo	rep003	NW-SE	0.01212204005153673	0.014576889972065271	0.002454849920528541
2020_to_2140	restore_2km	rep003	NW-SE	0.01212204005153673	0.01742939747843047	0.005307357426893741
2020_to_2140	restore_4km	rep003	NW-SE	0.01212204005153673	0.014899863223835155	0.0027778231722984242
2020_to_2140	restore_6km	rep003	NW-SE	0.01212204005153673	0.013588780604286697	0.0014667405527499667
2140_restoration_vs_statusquo	restore_2km	rep003	NW-SE	0.014576889972065271	0.01742939747843047	0.0028525075063652004
2140_restoration_vs_statusquo	restore_4km	rep003	NW-SE	0.014576889972065271	0.014899863223835155	0.0003229732517698834
2140_restoration_vs_statusquo	restore_6km	rep003	NW-SE	0.014576889972065271	0.013588780604286697	-0.0009881093677785741
1900_to_2020	shared_history	rep003	NW-NEW01	0.7801843375572424	0.7814323197096206	0.001247982152378202
2020_to_2140	status_quo	rep003	NW-NEW01	0.7814323197096206	0.7845917927251863	0.003159473015565739
2020_to_2140	restore_2km	rep003	NW-NEW01	0.7814323197096206	0.7842175232819096	0.0027852035722890633
2020_to_2140	restore_4km	rep003	NW-NEW01	0.7814323197096206	0.7843223092346706	0.0028899895250500407
2020_to_2140	restore_6km	rep003	NW-NEW01	0.7814323197096206	0.7828041780794435	0.001371858369822898
2140_restoration_vs_statusquo	restore_2km	rep003	NW-NEW01	0.7845917927251863	0.7842175232819096	-0.00037426944327667577
2140_restoration_vs_statusquo	restore_4km	rep003	NW-NEW01	0.7845917927251863	0.7843223092346706	-0.0002694834905156984
2140_restoration_vs_statusquo	restore_6km	rep003	NW-NEW01	0.7845917927251863	0.7828041780794435	-0.001787614645742841
1900_to_2020	shared_history	rep003	NW-NEW02	0.017522588554548486	0.02470325864500109	0.007180670090452604
2020_to_2140	status_quo	rep003	NW-NEW02	0.02470325864500109	0.03842460566966221	0.013721347024661119
2020_to_2140	restore_2km	rep003	NW-NEW02	0.02470325864500109	0.04246228999275039	0.0177590313477493
2020_to_2140	restore_4km	rep003	NW-NEW02	0.02470325864500109	0.04141047040558251	0.01670721176058142
2020_to_2140	restore_6km	rep003	NW-NEW02	0.02470325864500109	0.037617819543951235	0.012914560898950146
2140_restoration_vs_statusquo	restore_2km	rep003	NW-NEW02	0.03842460566966221	0.04246228999275039	0.004037684323088181
2140_restoration_vs_statusquo	restore_4km	rep003	NW-NEW02	0.03842460566966221	0.04141047040558251	0.0029858647359203017
2140_restoration_vs_statusquo	restore_6km	rep003	NW-NEW02	0.03842460566966221	0.037617819543951235	-0.0008067861257109732
1900_to_2020	shared_history	rep003	NE-W	0.004977579593298615	0.008453650651459596	0.003476071058160981
2020_to_2140	status_quo	rep003	NE-W	0.008453650651459596	0.012732672915738718	0.0042790222642791215
2020_to_2140	restore_2km	rep003	NE-W	0.008453650651459596	0.01056623326391083	0.002112582612451234
2020_to_2140	restore_4km	rep003	NE-W	0.008453650651459596	0.006482102862549025	-0.001971547788910571
2020_to_2140	restore_6km	rep003	NE-W	0.008453650651459596	0.005833010182125219	-0.0026206404693343774
2140_restoration_vs_statusquo	restore_2km	rep003	NE-W	0.012732672915738718	0.01056623326391083	-0.0021664396518278877
2140_restoration_vs_statusquo	restore_4km	rep003	NE-W	0.012732672915738718	0.006482102862549025	-0.006250570053189693
2140_restoration_vs_statusquo	restore_6km	rep003	NE-W	0.012732672915738718	0.005833010182125219	-0.006899662733613499
1900_to_2020	shared_history	rep003	NE-E	0.0029645915047232935	0.008225194500646599	0.005260602995923305
2020_to_2140	status_quo	rep003	NE-E	0.008225194500646599	0.0103212006540595	0.0020960061534129014
2020_to_2140	restore_2km	rep003	NE-E	0.008225194500646599	0.008699357233391547	0.00047416273274494825
2020_to_2140	restore_4km	rep003	NE-E	0.008225194500646599	0.00625989752279194	-0.0019652969778546584
2020_to_2140	restore_6km	rep003	NE-E	0.008225194500646599	0.004870033368638667	-0.003355161132007932
2140_restoration_vs_statusquo	restore_2km	rep003	NE-E	0.0103212006540595	0.008699357233391547	-0.0016218434206679531
2140_restoration_vs_statusquo	restore_4km	rep003	NE-E	0.0103212006540595	0.00625989752279194	-0.00406130313126756
2140_restoration_vs_statusquo	restore_6km	rep003	NE-E	0.0103212006540595	0.004870033368638667	-0.0054511672854208335
1900_to_2020	shared_history	rep003	NE-SE	0.007008775198753812	0.011446586268936354	0.004437811070182542
2020_to_2140	status_quo	rep003	NE-SE	0.011446586268936354	0.014376096582305318	0.002929510313368964
2020_to_2140	restore_2km	rep003	NE-SE	0.011446586268936354	0.014391973979126105	0.0029453877101897515
2020_to_2140	restore_4km	rep003	NE-SE	0.011446586268936354	0.008328179778611942	-0.003118406490324412
2020_to_2140	restore_6km	rep003	NE-SE	0.011446586268936354	0.009036275652762507	-0.002410310616173847
2140_restoration_vs_statusquo	restore_2km	rep003	NE-SE	0.014376096582305318	0.014391973979126105	1.5877396820787246e-05
2140_restoration_vs_statusquo	restore_4km	rep003	NE-SE	0.014376096582305318	0.008328179778611942	-0.006047916803693376
2140_restoration_vs_statusquo	restore_6km	rep003	NE-SE	0.014376096582305318	0.009036275652762507	-0.005339820929542811
1900_to_2020	shared_history	rep003	NE-NEW01	0.7809576303895415	0.7832740397534662	0.002316409363924743
2020_to_2140	status_quo	rep003	NE-NEW01	0.7832740397534662	0.7871964834333238	0.003922443679857612
2020_to_2140	restore_2km	rep003	NE-NEW01	0.7832740397534662	0.7839156014627807	0.0006415617093145087
2020_to_2140	restore_4km	rep003	NE-NEW01	0.7832740397534662	0.7837061540206324	0.0004321142671661615
2020_to_2140	restore_6km	rep003	NE-NEW01	0.7832740397534662	0.7826839091051234	-0.0005901306483427904
2140_restoration_vs_statusquo	restore_2km	rep003	NE-NEW01	0.7871964834333238	0.7839156014627807	-0.0032808819705431036
2140_restoration_vs_statusquo	restore_4km	rep003	NE-NEW01	0.7871964834333238	0.7837061540206324	-0.003490329412691451
2140_restoration_vs_statusquo	restore_6km	rep003	NE-NEW01	0.7871964834333238	0.7826839091051234	-0.004512574328200403
1900_to_2020	shared_history	rep003	NE-NEW02	0.02168360587147401	0.033195407489689174	0.011511801618215165
2020_to_2140	status_quo	rep003	NE-NEW02	0.033195407489689174	0.04906612175053613	0.015870714260846956
2020_to_2140	restore_2km	rep003	NE-NEW02	0.033195407489689174	0.04766679066544555	0.014471383175756379
2020_to_2140	restore_4km	rep003	NE-NEW02	0.033195407489689174	0.04277111587598693	0.009575708386297753
2020_to_2140	restore_6km	rep003	NE-NEW02	0.033195407489689174	0.03953023207263206	0.006334824582942884
2140_restoration_vs_statusquo	restore_2km	rep003	NE-NEW02	0.04906612175053613	0.04766679066544555	-0.0013993310850905771
2140_restoration_vs_statusquo	restore_4km	rep003	NE-NEW02	0.04906612175053613	0.04277111587598693	-0.006295005874549203
2140_restoration_vs_statusquo	restore_6km	rep003	NE-NEW02	0.04906612175053613	0.03953023207263206	-0.009535889677904072
1900_to_2020	shared_history	rep003	W-E	0.0030544151253087248	0.0053452756954802194	0.0022908605701714947
2020_to_2140	status_quo	rep003	W-E	0.0053452756954802194	0.007232474817444626	0.0018871991219644065
2020_to_2140	restore_2km	rep003	W-E	0.0053452756954802194	0.0054189162173628284	7.3640521882609e-05
2020_to_2140	restore_4km	rep003	W-E	0.0053452756954802194	0.004060934366577404	-0.0012843413289028152
2020_to_2140	restore_6km	rep003	W-E	0.0053452756954802194	0.00287332465745444	-0.0024719510380257796
2140_restoration_vs_statusquo	restore_2km	rep003	W-E	0.007232474817444626	0.0054189162173628284	-0.0018135586000817975
2140_restoration_vs_statusquo	restore_4km	rep003	W-E	0.007232474817444626	0.004060934366577404	-0.0031715404508672216
2140_restoration_vs_statusquo	restore_6km	rep003	W-E	0.007232474817444626	0.00287332465745444	-0.004359150159990186
1900_to_2020	shared_history	rep003	W-SE	0.004815588014949044	0.005410485094100228	0.0005948970791511844
2020_to_2140	status_quo	rep003	W-SE	0.005410485094100228	0.0064043766449638035	0.0009938915508635755
2020_to_2140	restore_2km	rep003	W-SE	0.005410485094100228	0.006181817798757573	0.0007713327046573451
2020_to_2140	restore_4km	rep003	W-SE	0.005410485094100228	0.004260955421243303	-0.0011495296728569254
2020_to_2140	restore_6km	rep003	W-SE	0.005410485094100228	0.003994966626136018	-0.00141551846796421
2140_restoration_vs_statusquo	restore_2km	rep003	W-SE	0.0064043766449638035	0.006181817798757573	-0.0002225588462062304
2140_restoration_vs_statusquo	restore_4km	rep003	W-SE	0.0064043766449638035	0.004260955421243303	-0.002143421223720501
2140_restoration_vs_statusquo	restore_6km	rep003	W-SE	0.0064043766449638035	0.003994966626136018	-0.0024094100188277855
1900_to_2020	shared_history	rep003	W-NEW01	0.7804186101988557	0.7825568992675241	0.0021382890686684197
2020_to_2140	status_quo	rep003	W-NEW01	0.7825568992675241	0.7852340310348149	0.0026771317672907857
2020_to_2140	restore_2km	rep003	W-NEW01	0.7825568992675241	0.7830489732663637	0.0004920739988395484
2020_to_2140	restore_4km	rep003	W-NEW01	0.7825568992675241	0.7827246300214481	0.00016773075392395587
2020_to_2140	restore_6km	rep003	W-NEW01	0.7825568992675241	0.7827740702417246	0.0002171709742004868
2140_restoration_vs_statusquo	restore_2km	rep003	W-NEW01	0.7852340310348149	0.7830489732663637	-0.0021850577684512373
2140_restoration_vs_statusquo	restore_4km	rep003	W-NEW01	0.7852340310348149	0.7827246300214481	-0.00250940101336683
2140_restoration_vs_statusquo	restore_6km	rep003	W-NEW01	0.7852340310348149	0.7827740702417246	-0.002459960793090299
1900_to_2020	shared_history	rep003	W-NEW02	0.02115827538328525	0.030984359489590035	0.009826084106304783
2020_to_2140	status_quo	rep003	W-NEW02	0.030984359489590035	0.04466555650578657	0.013681197016196533
2020_to_2140	restore_2km	rep003	W-NEW02	0.030984359489590035	0.04618206884110618	0.015197709351516143
2020_to_2140	restore_4km	rep003	W-NEW02	0.030984359489590035	0.04330257745625384	0.012318217966663807
2020_to_2140	restore_6km	rep003	W-NEW02	0.030984359489590035	0.04146314364448605	0.010478784154896014
2140_restoration_vs_statusquo	restore_2km	rep003	W-NEW02	0.04466555650578657	0.04618206884110618	0.00151651233531961
2140_restoration_vs_statusquo	restore_4km	rep003	W-NEW02	0.04466555650578657	0.04330257745625384	-0.0013629790495327254
2140_restoration_vs_statusquo	restore_6km	rep003	W-NEW02	0.04466555650578657	0.04146314364448605	-0.0032024128613005187
1900_to_2020	shared_history	rep003	E-SE	0.0048191442203324615	0.006112578942345237	0.0012934347220127755
2020_to_2140	status_quo	rep003	E-SE	0.006112578942345237	0.0059132085718507695	-0.0001993703704944675
2020_to_2140	restore_2km	rep003	E-SE	0.006112578942345237	0.006960816831424378	0.000848237889079141
2020_to_2140	restore_4km	rep003	E-SE	0.006112578942345237	0.005151969257025271	-0.000960609685319966
2020_to_2140	restore_6km	rep003	E-SE	0.006112578942345237	0.003312513224293983	-0.002800065718051254
2140_restoration_vs_statusquo	restore_2km	rep003	E-SE	0.0059132085718507695	0.006960816831424378	0.0010476082595736085
2140_restoration_vs_statusquo	restore_4km	rep003	E-SE	0.0059132085718507695	0.005151969257025271	-0.0007612393148254985
2140_restoration_vs_statusquo	restore_6km	rep003	E-SE	0.0059132085718507695	0.003312513224293983	-0.0026006953475567864
1900_to_2020	shared_history	rep003	E-NEW01	0.7806634189757423	0.7819267910085894	0.0012633720328470988
2020_to_2140	status_quo	rep003	E-NEW01	0.7819267910085894	0.7857458847669397	0.0038190937583503226
2020_to_2140	restore_2km	rep003	E-NEW01	0.7819267910085894	0.7836765048208992	0.0017497138123098166
2020_to_2140	restore_4km	rep003	E-NEW01	0.7819267910085894	0.7824081432365005	0.00048135222791112486
2020_to_2140	restore_6km	rep003	E-NEW01	0.7819267910085894	0.7822886471553934	0.0003618561468039516
2140_restoration_vs_statusquo	restore_2km	rep003	E-NEW01	0.7857458847669397	0.7836765048208992	-0.002069379946040506
2140_restoration_vs_statusquo	restore_4km	rep003	E-NEW01	0.7857458847669397	0.7824081432365005	-0.0033377415304391977
2140_restoration_vs_statusquo	restore_6km	rep003	E-NEW01	0.7857458847669397	0.7822886471553934	-0.003457237611546371
1900_to_2020	shared_history	rep003	E-NEW02	0.022143983396651155	0.03204652815877477	0.009902544762123613
2020_to_2140	status_quo	rep003	E-NEW02	0.03204652815877477	0.04736982125389115	0.015323293095116382
2020_to_2140	restore_2km	rep003	E-NEW02	0.03204652815877477	0.04848619975664346	0.016439671597868688
2020_to_2140	restore_4km	rep003	E-NEW02	0.03204652815877477	0.045268915856257225	0.013222387697482456
2020_to_2140	restore_6km	rep003	E-NEW02	0.03204652815877477	0.04170799464870192	0.009661466489927148
2140_restoration_vs_statusquo	restore_2km	rep003	E-NEW02	0.04736982125389115	0.04848619975664346	0.0011163785027523063
2140_restoration_vs_statusquo	restore_4km	rep003	E-NEW02	0.04736982125389115	0.045268915856257225	-0.002100905397633926
2140_restoration_vs_statusquo	restore_6km	rep003	E-NEW02	0.04736982125389115	0.04170799464870192	-0.005661826605189234
1900_to_2020	shared_history	rep003	SE-NEW01	0.781846934044413	0.7832456797189751	0.0013987456745621074
2020_to_2140	status_quo	rep003	SE-NEW01	0.7832456797189751	0.7857448681211747	0.002499188402199648
2020_to_2140	restore_2km	rep003	SE-NEW01	0.7832456797189751	0.7840538854699316	0.0008082057509565255
2020_to_2140	restore_4km	rep003	SE-NEW01	0.7832456797189751	0.783811106964292	0.0005654272453169407
2020_to_2140	restore_6km	rep003	SE-NEW01	0.7832456797189751	0.7831193224453958	-0.0001263572735792362
2140_restoration_vs_statusquo	restore_2km	rep003	SE-NEW01	0.7857448681211747	0.7840538854699316	-0.0016909826512431225
2140_restoration_vs_statusquo	restore_4km	rep003	SE-NEW01	0.7857448681211747	0.783811106964292	-0.0019337611568827073
2140_restoration_vs_statusquo	restore_6km	rep003	SE-NEW01	0.7857448681211747	0.7831193224453958	-0.002625545675778884
1900_to_2020	shared_history	rep003	SE-NEW02	0.026202701965776374	0.0334800428150212	0.007277340849244824
2020_to_2140	status_quo	rep003	SE-NEW02	0.0334800428150212	0.047003927849951346	0.013523885034930148
2020_to_2140	restore_2km	rep003	SE-NEW02	0.0334800428150212	0.05245511228379514	0.01897506946877394
2020_to_2140	restore_4km	rep003	SE-NEW02	0.0334800428150212	0.046003815124947535	0.012523772309926337
2020_to_2140	restore_6km	rep003	SE-NEW02	0.0334800428150212	0.04262132290751037	0.00914128009248917
2140_restoration_vs_statusquo	restore_2km	rep003	SE-NEW02	0.047003927849951346	0.05245511228379514	0.005451184433843792
2140_restoration_vs_statusquo	restore_4km	rep003	SE-NEW02	0.047003927849951346	0.046003815124947535	-0.0010001127250038114
2140_restoration_vs_statusquo	restore_6km	rep003	SE-NEW02	0.047003927849951346	0.04262132290751037	-0.004382604942440978
1900_to_2020	shared_history	rep003	NEW01-NEW02	0.7808260574554251	0.7844381317016974	0.003612074246272301
2020_to_2140	status_quo	rep003	NEW01-NEW02	0.7844381317016974	0.7907470620695017	0.006308930367804333
2020_to_2140	restore_2km	rep003	NEW01-NEW02	0.7844381317016974	0.7906253806308696	0.006187248929172218
2020_to_2140	restore_4km	rep003	NEW01-NEW02	0.7844381317016974	0.7904208896478605	0.0059827579461630975
2020_to_2140	restore_6km	rep003	NEW01-NEW02	0.7844381317016974	0.7903523669941924	0.005914235292495018
2140_restoration_vs_statusquo	restore_2km	rep003	NEW01-NEW02	0.7907470620695017	0.7906253806308696	-0.00012168143863211522
2140_restoration_vs_statusquo	restore_4km	rep003	NEW01-NEW02	0.7907470620695017	0.7904208896478605	-0.0003261724216412354
2140_restoration_vs_statusquo	restore_6km	rep003	NEW01-NEW02	0.7907470620695017	0.7903523669941924	-0.0003946950753093148
1900_to_2020	shared_history	rep004	NW-NE	0.006775958879865173	0.010288207589027445	0.0035122487091622722
2020_to_2140	status_quo	rep004	NW-NE	0.010288207589027445	0.014759534115978676	0.00447132652695123
2020_to_2140	restore_2km	rep004	NW-NE	0.010288207589027445	0.02108266258520897	0.010794454996181525
2020_to_2140	restore_4km	rep004	NW-NE	0.010288207589027445	0.013404696090262758	0.0031164885012353125
2020_to_2140	restore_6km	rep004	NW-NE	0.010288207589027445	0.011607513499679816	0.001319305910652371
2140_restoration_vs_statusquo	restore_2km	rep004	NW-NE	0.014759534115978676	0.02108266258520897	0.006323128469230294
2140_restoration_vs_statusquo	restore_4km	rep004	NW-NE	0.014759534115978676	0.013404696090262758	-0.0013548380257159178
2140_restoration_vs_statusquo	restore_6km	rep004	NW-NE	0.014759534115978676	0.011607513499679816	-0.0031520206162988593
1900_to_2020	shared_history	rep004	NW-W	0.007339596312913193	0.009111440403535712	0.0017718440906225189
2020_to_2140	status_quo	rep004	NW-W	0.009111440403535712	0.011794460468858783	0.002683020065323071
2020_to_2140	restore_2km	rep004	NW-W	0.009111440403535712	0.01253242613565313	0.0034209857321174184
2020_to_2140	restore_4km	rep004	NW-W	0.009111440403535712	0.012142355657853673	0.003030915254317961
2020_to_2140	restore_6km	rep004	NW-W	0.009111440403535712	0.010496135225883475	0.0013846948223477634
2140_restoration_vs_statusquo	restore_2km	rep004	NW-W	0.011794460468858783	0.01253242613565313	0.0007379656667943473
2140_restoration_vs_statusquo	restore_4km	rep004	NW-W	0.011794460468858783	0.012142355657853673	0.00034789518899489
2140_restoration_vs_statusquo	restore_6km	rep004	NW-W	0.011794460468858783	0.010496135225883475	-0.0012983252429753078
1900_to_2020	shared_history	rep004	NW-E	0.007701276068873825	0.01113927605883122	0.0034379999899573944
2020_to_2140	status_quo	rep004	NW-E	0.01113927605883122	0.014830260067191382	0.003690984008360163
2020_to_2140	restore_2km	rep004	NW-E	0.01113927605883122	0.01633114702202981	0.00519187096319859
2020_to_2140	restore_4km	rep004	NW-E	0.01113927605883122	0.014309351212294645	0.0031700751534634256
2020_to_2140	restore_6km	rep004	NW-E	0.01113927605883122	0.011205367401691696	6.609134286047688e-05
2140_restoration_vs_statusquo	restore_2km	rep004	NW-E	0.014830260067191382	0.01633114702202981	0.001500886954838427
2140_restoration_vs_statusquo	restore_4km	rep004	NW-E	0.014830260067191382	0.014309351212294645	-0.0005209088548967372
2140_restoration_vs_statusquo	restore_6km	rep004	NW-E	0.014830260067191382	0.011205367401691696	-0.003624892665499686
1900_to_2020	shared_history	rep004	NW-SE	0.0090927730158017	0.013277420802533276	0.004184647786731575
2020_to_2140	status_quo	rep004	NW-SE	0.013277420802533276	0.0158108616442795	0.0025334408417462245
2020_to_2140	restore_2km	rep004	NW-SE	0.013277420802533276	0.016818228787035656	0.0035408079845023806
2020_to_2140	restore_4km	rep004	NW-SE	0.013277420802533276	0.015832279082787337	0.0025548582802540614
2020_to_2140	restore_6km	rep004	NW-SE	0.013277420802533276	0.012462273392361964	-0.0008151474101713123
2140_restoration_vs_statusquo	restore_2km	rep004	NW-SE	0.0158108616442795	0.016818228787035656	0.0010073671427561562
2140_restoration_vs_statusquo	restore_4km	rep004	NW-SE	0.0158108616442795	0.015832279082787337	2.141743850783695e-05
2140_restoration_vs_statusquo	restore_6km	rep004	NW-SE	0.0158108616442795	0.012462273392361964	-0.0033485882519175367
1900_to_2020	shared_history	rep004	NW-NEW01	0.7807377116947798	0.7827236027196565	0.0019858910248766737
2020_to_2140	status_quo	rep004	NW-NEW01	0.7827236027196565	0.78538106441606	0.0026574616964035735
2020_to_2140	restore_2km	rep004	NW-NEW01	0.7827236027196565	0.7857198088939422	0.0029962061742857538
2020_to_2140	restore_4km	rep004	NW-NEW01	0.7827236027196565	0.7833598256973604	0.0006362229777039374
2020_to_2140	restore_6km	rep004	NW-NEW01	0.7827236027196565	0.7839609764754051	0.0012373737557486164
2140_restoration_vs_statusquo	restore_2km	rep004	NW-NEW01	0.78538106441606	0.7857198088939422	0.0003387444778821802
2140_restoration_vs_statusquo	restore_4km	rep004	NW-NEW01	0.78538106441606	0.7833598256973604	-0.002021238718699636
2140_restoration_vs_statusquo	restore_6km	rep004	NW-NEW01	0.78538106441606	0.7839609764754051	-0.0014200879406549571
1900_to_2020	shared_history	rep004	NW-NEW02	0.015915634629180796	0.024246614618505923	0.008330979989325128
2020_to_2140	status_quo	rep004	NW-NEW02	0.024246614618505923	0.050670256373211424	0.0264236417547055
2020_to_2140	restore_2km	rep004	NW-NEW02	0.024246614618505923	0.04654927348569369	0.022302658867187766
2020_to_2140	restore_4km	rep004	NW-NEW02	0.024246614618505923	0.08155978370155452	0.05731316908304859
2020_to_2140	restore_6km	rep004	NW-NEW02	0.024246614618505923	0.04631588977027106	0.022069275151765138
2140_restoration_vs_statusquo	restore_2km	rep004	NW-NEW02	0.050670256373211424	0.04654927348569369	-0.004120982887517735
2140_restoration_vs_statusquo	restore_4km	rep004	NW-NEW02	0.050670256373211424	0.08155978370155452	0.030889527328343096
2140_restoration_vs_statusquo	restore_6km	rep004	NW-NEW02	0.050670256373211424	0.04631588977027106	-0.004354366602940363
1900_to_2020	shared_history	rep004	NE-W	0.005329578860879977	0.008762163113306498	0.0034325842524265205
2020_to_2140	status_quo	rep004	NE-W	0.008762163113306498	0.009012593696485442	0.0002504305831789438
2020_to_2140	restore_2km	rep004	NE-W	0.008762163113306498	0.009861367826161009	0.001099204712854511
2020_to_2140	restore_4km	rep004	NE-W	0.008762163113306498	0.006918013469011755	-0.0018441496442947423
2020_to_2140	restore_6km	rep004	NE-W	0.008762163113306498	0.00841344329259089	-0.0003487198207156074
2140_restoration_vs_statusquo	restore_2km	rep004	NE-W	0.009012593696485442	0.009861367826161009	0.0008487741296755672
2140_restoration_vs_statusquo	restore_4km	rep004	NE-W	0.009012593696485442	0.006918013469011755	-0.002094580227473686
2140_restoration_vs_statusquo	restore_6km	rep004	NE-W	0.009012593696485442	0.00841344329259089	-0.0005991504038945512
1900_to_2020	shared_history	rep004	NE-E	0.004574081801530946	0.006701159062516941	0.0021270772609859956
2020_to_2140	status_quo	rep004	NE-E	0.006701159062516941	0.007340492522525132	0.000639333460008191
2020_to_2140	restore_2km	rep004	NE-E	0.006701159062516941	0.010180935308499927	0.003479776245982986
2020_to_2140	restore_4km	rep004	NE-E	0.006701159062516941	0.006761205307094485	6.004624457754421e-05
2020_to_2140	restore_6km	rep004	NE-E	0.006701159062516941	0.006988517788816459	0.00028735872629951763
2140_restoration_vs_statusquo	restore_2km	rep004	NE-E	0.007340492522525132	0.010180935308499927	0.002840442785974795
2140_restoration_vs_statusquo	restore_4km	rep004	NE-E	0.007340492522525132	0.006761205307094485	-0.0005792872154306468
2140_restoration_vs_statusquo	restore_6km	rep004	NE-E	0.007340492522525132	0.006988517788816459	-0.00035197473370867337
1900_to_2020	shared_history	rep004	NE-SE	0.006916005912008137	0.011556497694128762	0.004640491782120625
2020_to_2140	status_quo	rep004	NE-SE	0.011556497694128762	0.01153872324572618	-1.777444840258234e-05
2020_to_2140	restore_2km	rep004	NE-SE	0.011556497694128762	0.01361852699387133	0.0020620292997425675
2020_to_2140	restore_4km	rep004	NE-SE	0.011556497694128762	0.009163290860018597	-0.0023932068341101648
2020_to_2140	restore_6km	rep004	NE-SE	0.011556497694128762	0.00991873427102133	-0.0016377634231074314
2140_restoration_vs_statusquo	restore_2km	rep004	NE-SE	0.01153872324572618	0.01361852699387133	0.00207980374814515
2140_restoration_vs_statusquo	restore_4km	rep004	NE-SE	0.01153872324572618	0.009163290860018597	-0.0023754323857075824
2140_restoration_vs_statusquo	restore_6km	rep004	NE-SE	0.01153872324572618	0.00991873427102133	-0.001619988974704849
1900_to_2020	shared_history	rep004	NE-NEW01	0.7810358117874516	0.7832636640518673	0.002227852264415686
2020_to_2140	status_quo	rep004	NE-NEW01	0.7832636640518673	0.7854033829979848	0.0021397189461175303
2020_to_2140	restore_2km	rep004	NE-NEW01	0.7832636640518673	0.7861176397594116	0.0028539757075443095
2020_to_2140	restore_4km	rep004	NE-NEW01	0.7832636640518673	0.7838984717626517	0.0006348077107843908
2020_to_2140	restore_6km	rep004	NE-NEW01	0.7832636640518673	0.7833755396443988	0.00011187559253145185
2140_restoration_vs_statusquo	restore_2km	rep004	NE-NEW01	0.7854033829979848	0.7861176397594116	0.0007142567614267792
2140_restoration_vs_statusquo	restore_4km	rep004	NE-NEW01	0.7854033829979848	0.7838984717626517	-0.0015049112353331395
2140_restoration_vs_statusquo	restore_6km	rep004	NE-NEW01	0.7854033829979848	0.7833755396443988	-0.0020278433535860785
1900_to_2020	shared_history	rep004	NE-NEW02	0.021143245951300085	0.02941635716946634	0.008273111218166256
2020_to_2140	status_quo	rep004	NE-NEW02	0.02941635716946634	0.05381580948769495	0.024399452318228612
2020_to_2140	restore_2km	rep004	NE-NEW02	0.02941635716946634	0.05577577946167488	0.026359422292208542
2020_to_2140	restore_4km	rep004	NE-NEW02	0.02941635716946634	0.0877355610540975	0.05831920388463115
2020_to_2140	restore_6km	rep004	NE-NEW02	0.02941635716946634	0.04940730467693628	0.019990947507469936
2140_restoration_vs_statusquo	restore_2km	rep004	NE-NEW02	0.05381580948769495	0.05577577946167488	0.0019599699739799303
2140_restoration_vs_statusquo	restore_4km	rep004	NE-NEW02	0.05381580948769495	0.0877355610540975	0.03391975156640254
2140_restoration_vs_statusquo	restore_6km	rep004	NE-NEW02	0.05381580948769495	0.04940730467693628	-0.004408504810758676
1900_to_2020	shared_history	rep004	W-E	0.002607466286279968	0.006219837782823863	0.0036123714965438946
