sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence	in_study_region	clc_index_extracted	hilda_code	hilda_class	clc_code_extracted	clc_name_extracted
1069	Betesmark öster om Dalby, transekter	T	2	6169668.60031873	398015.991924706	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	1	TRUE	18	22	cropland	231	Pastures
3918	naturum Stenshuvud, fjärilsslinga	T	8	6168018.62131051	454195.245733927	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	1	TRUE	23	55	unmanaged grass / shrubland	311	Broad-leaved forest
735	Heden Stenshuvud	T	1	6167297.15374158	454300.588109481	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
529	Enehusa	P	1	6164227.12093436	403764.425635953	Skåne län	Artportalen, SLU	311	Broad-leaved forest	Forest	1	TRUE	23	44	forest	311	Broad-leaved forest
14	Lyngby skola 182	P	1	6162662.55302098	394873.013875106	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	TRUE	12	22	cropland	211	Non-irrigated arable land
239	Västra Blentarp	P	1	6161733.26887706	410986.903869899	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	TRUE	12	44	forest	211	Non-irrigated arable land
2924	Knösen, slinga	T	1	6145198.56081624	364811.443379511	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	TRUE	12	77	water	211	Non-irrigated arable land
3575	Nybrofältet	T	4	6144503.47831474	432362.917345749	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1	TRUE	18	22	cropland	231	Pastures
409	Söderboda, Gräsö	P	426	6704632.15556214	688531.845836103	Uppsala län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
3163	Söderboda södra	T	81	6704399.24555465	688454.710717032	Uppsala län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
2874	Rångsen	T	8	6703178.30259816	671708.332583238	Uppsala län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	0	FALSE	25	0	ocean / no data	313	Mixed forest
3663	Mehedeby	P	232	6702475.03843307	633792.108609365	Uppsala län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
3794	Bergbyvallsvägen	T	1277	6701852.25954232	614446.992568072	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	44	forest	324	Transitional woodland-shrub
2795	Östanhede punkt	P	96	6700335.89458541	593726.572369451	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
2696	Östanhede slinga	T	127	6700120.93692176	593562.246029785	Gävleborgs län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
3248	Länsanvägen	T	4	6699788.10309324	515818.304248726	Dalarnas län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
2855	Storskäret, Uppland	T	70	6697086.16305367	678719.781544751	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	44	forest	211	Non-irrigated arable land
2873	Kallerö	T	6	6694842.92554812	679161.170510778	Uppsala län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	FALSE	23	44	forest	311	Broad-leaved forest
3156	Lövberget, Gagnef	P	203	6694175.90891102	482556.855105645	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
925	Rännberg	T	208	6690045.5623843	371758.589034896	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	242	Complex cultivation patterns	Cropland	0	FALSE	20	44	forest	242	Complex cultivation patterns
926	Konradsfors	T	257	6689080.86764181	372724.918609771	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	44	forest	324	Transitional woodland-shrub
2821	Sixarby	P	314	6686576.86162557	649531.520964889	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	44	forest	211	Non-irrigated arable land
3259	Nödens, Djupdalsvägen, Ljusfallet	T	0	6684209.74677592	573261.297953232	Dalarnas län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
2700	Nyhammar, Ludvika	P	41	6679799.49876504	497217.326903115	Dalarnas län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
2800	Gultbergets naturreservat	T	319	6679336.3435217	390933.301344778	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
4092	Solberget, Tvärnö	P	20	6678409.73912599	695376.721019912	Uppsala län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	0	ocean / no data	312	Coniferous forest
857	Fensbol, Petterstorp	T	411	6677951.5607449	390897.249992495	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
702	Östanfors 9:4	P	87	6675133.36107238	573516.160219531	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
460	Storgårdsängarna Brunnsvik, punkt	P	39	6674137.39728498	506783.136829235	Dalarnas län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
3231	Storgårdsängarna Brunnsvik, slinga	T	35	6674000.24714101	506848.789511599	Dalarnas län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
2815	Gökbodarna	P	978	6668569.82458309	503547.272534413	Dalarnas län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	FALSE	23	44	forest	311	Broad-leaved forest
3150	Norrby Udde	P	5	6668060.63159703	708514.390454172	Stockholms län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	0	FALSE	11	44	forest	142	Sport and leisure facilities
3253	Ginbergsängen	T	177	6666752.58907692	418466.398186859	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
3238	Rudsängen	T	189	6665735.64279607	419416.393955729	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
2782	Västerkulla	P	132	6664297.92179808	709318.229347386	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	22	cropland	211	Non-irrigated arable land
3230	Lillmossen	T	21	6663999.37659796	515749.854570708	Dalarnas län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
3229	Stormossbäcken kraftledningsgata	T	4	6663915.83323152	515948.8068849	Dalarnas län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
2937	Aftonvägen 14, Alunda	P	1	6663634.61166327	671353.899256781	Uppsala län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	44	forest	112	Discontinuous urban fabric
2770	Olsbo	T	188	6660899.61354135	551169.371459359	Västmanlands län	Länsstyrelsen i Västmanlands län	311	Broad-leaved forest	Forest	0	FALSE	23	44	forest	311	Broad-leaved forest
4344	Hummelsvedjans fjärilsstig 2	T	466	6660599.39993645	691454.793904177	Stockholms län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	44	forest	324	Transitional woodland-shrub
3904	Väddö kanal	T	44	6656574.42692526	711985.148907519	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	22	cropland	312	Coniferous forest
3896	Väddö - Havsveda	P	34	6656339.95144099	716370.481756176	Stockholms län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	0	FALSE	11	44	forest	142	Sport and leisure facilities
3219	Väddö 2	P	30	6656277.77304801	716437.232395212	Stockholms län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	0	FALSE	11	44	forest	142	Sport and leisure facilities
874	Ransbysätter, Björns äng	T	60	6655935.45903714	401012.390796926	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	242	Complex cultivation patterns	Cropland	0	FALSE	20	44	forest	242	Complex cultivation patterns
3644	Sandviken - Seneby haken, Väddö	T	100	6655473.29296395	716881.993467685	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	77	water	312	Coniferous forest
318	Abborrtjärntorpet	P	38	6654747.30400856	512370.887019581	Dalarnas län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
796	Väddö-Älmsta	T	276	6654744.0463667	713739.262375007	Stockholms län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
860	Brandområdet N1	P	63	6649614.09617545	558396.863836708	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
861	Brandområdet N2	P	58	6649100.05292832	558545.08616706	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	55	unmanaged grass / shrubland	324	Transitional woodland-shrub
4291	Fritidsvägen 23, Ängelsberg	P	13	6647533.68838894	553882.549603234	Västmanlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	FALSE	21	77	water	243	Land principally occupied by agriculture with significant areas of natural vegetation
4076	Snickartorp	T	38	6641725.29915577	494271.993842954	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
781	Vallsjövägen 1	P	199	6640736.55913246	562080.961249655	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
783	Vallsjövägen 3	P	186	6640602.37617885	563212.270323704	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
782	Vallsjövägen 2	P	103	6640515.91204769	562679.47634435	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
784	Vallsjövägen 4	P	266	6640496.43699312	563707.418691922	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
869	Trollmossen 3	P	78	6640267.13561731	565483.704600768	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
868	Trollmossen 2	P	157	6639904.44135699	564761.32735373	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
867	Trollmossen 1	P	300	6639495.211555	564404.412838979	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
697	Nordanö grusgrop	P	294	6638951.89792616	560999.007757577	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
780	Färnebovägen 3	P	219	6638879.44912802	564081.003724778	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	55	unmanaged grass / shrubland	324	Transitional woodland-shrub
521	Vallsjöbäcken	T	1471	6638761.40558291	561118.292930929	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
779	Färnebovägen 2	P	127	6638323.4979404	563414.964144413	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
945	Öjesjöbrännan punkt 5	P	103	6637793.93549858	570994.271843762	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
778	Färnebovägen 1	P	227	6637698.59535709	562504.834439476	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	44	forest	324	Transitional woodland-shrub
944	Öjesjöbrännan punkt 4	P	72	6637346.8040306	571219.653327386	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
2649	Vänge-Brunna, Uppsala	T	22	6636828.66569163	636905.09358578	Uppsala län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	FALSE	12	22	cropland	211	Non-irrigated arable land
777	Uvsjövägen 1	P	395	6636460.82690978	563151.718766431	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
943	Öjesjöbrännan punkt 3	P	54	6636114.89485922	571034.703021757	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
942	Öjesjöbrännan punkt 2	P	57	6636011.79453626	569956.25881097	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
940	Bergtorpsvägen punkt 6	P	83	6635659.53191732	566476.52603667	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	55	unmanaged grass / shrubland	324	Transitional woodland-shrub
939	Bergtorpsvägen punkt 5	P	170	6635591.74154218	567067.184194384	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
865	Brandområdet Ö2	P	53	6635590.53060091	569185.60281751	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
946	Öjesjöbrännan punkt 6	P	150	6635386.84819492	571178.526068222	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
334	Hembygdsgården, Kumla kyrkby	P	8	6635254.31458132	591668.675463325	Västmanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	22	cropland	112	Discontinuous urban fabric
938	Bergtorpsvägen punkt 4	P	195	6635207.19300107	567341.787889756	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
863	Brandområdet Ö1	P	45	6635135.1936467	569968.926607176	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
937	Bergtorpsvägen punkt 3	P	186	6635012.96439617	567154.205211339	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
866	Brandområdet Ö3	P	87	6634921.56420243	568597.911152947	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	55	unmanaged grass / shrubland	334	Burnt areas
935	Bergtorpsvägen punkt 1	P	127	6634581.72192639	565809.835356724	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
520	Lefelingskorset	P	535	6634516.46049136	554531.902860325	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
519	Avlångskullen	P	127	6634080.57008808	554037.355385885	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
941	Öjesjöbrännan punkt 1	P	97	6634048.19250996	569615.256947354	Västmanlands län	Svensk Dagfjärilsövervakning, LU	334	Burnt areas	Sparse/no vegetation	0	FALSE	33	44	forest	334	Burnt areas
246	L:a Avlången	P	466	6633986.72797534	553801.567694743	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
247	St Avlången N	P	230	6633901.98474833	553820.593522047	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	FALSE	24	44	forest	312	Coniferous forest
936	Bergtorpsvägen punkt 2	P	207	6633742.54908087	566679.803137802	Västmanlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	0	FALSE	29	44	forest	324	Transitional woodland-shrub
248	St Avlången S	P	82	6633435.50886724	553852.261848152	Västmanlands län	Svensk Dagfjärilsövervakning, LU	412	Peat bogs	Other	0	FALSE	36	44	forest	412	Peat bogs
4078	Kroken, Uppsala	T	66	6633435.03962824	661361.719945776	Uppsala län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	0	FALSE	25	44	forest	313	Mixed forest
983	Frimansvägen 3	P	25	6632549.84521515	646543.253448226	Uppsala län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
4250	Brf Lönnen, innergård, Norrtälje	P	10	6630571.77202321	708383.426401528	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	FALSE	2	11	urban	112	Discontinuous urban fabric
