sit_uid	radius_m	land_cells	p_cropland	p_forest	p_urban	p_grassland	p_other	buffer_cells	terrestrial_frac
3937	2000	1251	0.29576338928856916	0.11910471622701839	0.0031974420463629096	0.3005595523581135	0.28137490007993604	1251	1
3937	5000	7638	0.2906520031421838	0.2030636292223095	0.0072008379156847345	0.3100288033516627	0.1890547263681592	7817	0.9771011897147244
3937	10000	24198	0.34304487974212744	0.17687412182825027	0.028886684849987604	0.2510951318290768	0.2000991817505579	31315	0.7727287242535527
3938	500	79	0.45569620253164556	0.31645569620253167	0	0.22784810126582278	0	79	1
3938	1000	313	0.4792332268370607	0.3450479233226837	0	0.1757188498402556	0	313	1
3938	2000	1252	0.5870607028753994	0.28833865814696485	7.987220447284345e-4	0.12380191693290735	0	1252	1
3938	5000	7543	0.6205753678907596	0.23226832825135887	0.01789738830703964	0.12024393477396261	0.009014980776879226	7819	0.9647013684614401
3938	10000	21180	0.5829556185080265	0.1657695939565628	0.0465533522190746	0.19924457034938622	0.005476864966949953	31299	0.6766989360682449
3939	500	78	0.4230769230769231	0.5769230769230769	0	0	0	78	1
3939	1000	311	0.21543408360128619	0.7845659163987139	0	0	0	311	1
3939	2000	1254	0.1467304625199362	0.8269537480063796	7.974481658692185e-4	0.025518341307814992	0	1254	1
3939	5000	7825	0.35987220447284346	0.49456869009584664	0.02428115015974441	0.09354632587859425	0.027731629392971247	7825	1
3939	10000	26859	0.43061915931345174	0.2517219553967013	0.04586916862131874	0.1710041326929521	0.10078558397557616	31287	0.8584715696615207
3940	500	79	0	0.189873417721519	0	0.810126582278481	0	79	1
3940	1000	313	0.0926517571884984	0.3226837060702875	0	0.5846645367412141	0	313	1
3940	2000	1251	0.24300559552358114	0.4548361310951239	0.019984012789768184	0.2821742605915268	0	1251	1
3940	5000	7815	0.2523352527191299	0.5648112603966731	0.012667946257197697	0.17018554062699937	0	7815	1
3940	10000	28405	0.3511001584228129	0.488435134659391	0.015384615384615385	0.14187643020594964	0.003203661327231121	31307	0.907305075542211
3941	500	80	0	0.3875	0	0.6125	0	80	1
3941	1000	315	0.012698412698412698	0.37777777777777777	0	0.6095238095238096	0	315	1
3941	2000	1255	0.14741035856573706	0.49243027888446217	0.00398406374501992	0.3561752988047809	0	1255	1
3941	5000	7833	0.3007787565428316	0.46380697050938335	0.011106855610877058	0.22379675730882165	5.106600280863015e-4	7833	1
3941	10000	26014	0.34865841469977704	0.49231183209041285	0.020027677404474514	0.13500422849235028	0.003997847312985315	31311	0.8308262272044968
3942	500	79	0.7848101265822784	0.012658227848101266	0.20253164556962025	0	0	79	1
3942	1000	315	0.5523809523809524	0.15873015873015872	0.24444444444444444	0.044444444444444446	0	315	1
3942	2000	1250	0.4672	0.2016	0.16	0.1712	0	1250	1
3942	5000	7829	0.6627921829096948	0.15723591774172946	0.05313577723847235	0.12683612211010345	0	7829	1
3942	10000	31314	0.5906303889634029	0.23858338123523024	0.04962636520406208	0.09321709139681932	0.027942773200485407	31314	1
3943	500	79	0.012658227848101266	0.7468354430379747	0	0.24050632911392406	0	79	1
3943	1000	313	0.20766773162939298	0.6485623003194888	0	0.14376996805111822	0	313	1
3943	2000	1215	0.3374485596707819	0.405761316872428	0.019753086419753086	0.2139917695473251	0.023045267489711935	1252	0.9704472843450479
3943	5000	5683	0.3635403836002112	0.369699102586662	0.004399084990322013	0.2467006862572585	0.015660742565546365	7836	0.72524247064829
3943	10000	20078	0.389730052794103	0.40925390975196735	0.03272238270744098	0.16117143141747187	0.007122223329016834	31284	0.6417977240762051
3944	500	79	0.6329113924050633	0.06329113924050633	0.3037974683544304	0	0	79	1
3944	1000	315	0.5206349206349207	0.13015873015873017	0.2698412698412698	0.07936507936507936	0	315	1
3944	2000	1253	0.5865921787709497	0.060654429369513166	0.11093375897845172	0.2418196328810854	0	1253	1
3944	5000	7829	0.6552560991186613	0.16630476433771874	0.061949163366968964	0.11648997317665091	0	7829	1
3944	10000	31302	0.5881732796626413	0.18826273081592232	0.05833493067535621	0.1481055523608715	0.017123506485208613	31302	1
3945	500	77	0	0	1	0	0	77	1
3945	1000	312	0.25961538461538464	0.016025641025641024	0.7243589743589743	0	0	312	1
3945	2000	1247	0.4787489975942261	0.19326383319967924	0.29190056134723336	0.03608660785886127	0	1247	1
3945	5000	7824	0.4138548057259714	0.3496932515337423	0.07949897750511248	0.15695296523517382	0	7824	1
3945	10000	31310	0.42184605557329924	0.29092941552219737	0.05624401149792398	0.17419354838709677	0.056786969019482596	31310	1
3946	500	80	0	0.025	0	0.975	0	80	1
3946	1000	314	0	0.2898089171974522	0.0031847133757961785	0.7070063694267515	0	314	1
3946	2000	1253	0.09417398244213887	0.4493216280925778	0.019952114924181964	0.43655227454110135	0	1253	1
3946	5000	7473	0.3119229225210759	0.40385387394620637	0.012578616352201259	0.2654890940719925	0.00615549310852402	7831	0.9542842548844337
3946	10000	24453	0.3680121048542101	0.46411483253588515	0.020815441868073447	0.14247740563530037	0.004580215106530896	31316	0.7808468514497382
3947	500	78	0.08974358974358974	0.8974358974358975	0.01282051282051282	0	0	78	1
3947	1000	314	0.22929936305732485	0.5509554140127388	0.1178343949044586	0.10191082802547771	0	314	1
3947	2000	1259	0.5011914217633042	0.2374900714853058	0.1691818903891978	0.09213661636219221	0	1259	1
3947	5000	7837	0.6515248181702182	0.19382416741099912	0.052571136914635705	0.102079877504147	0	7837	1
3947	10000	31169	0.5614552921171677	0.2522378003785813	0.054124290160094964	0.10446276749334274	0.027719849850813306	31337	0.9946389252321537
3948	500	79	0.11392405063291139	0	0.27848101265822783	0.6075949367088608	0	79	1
3948	1000	313	0.3450479233226837	0.01597444089456869	0.2971246006389776	0.34185303514376997	0	313	1
3948	2000	1037	0.4802314368370299	0.11089681774349083	0.20057859209257473	0.20829315332690454	0	1249	0.8302642113690952
3948	5000	5418	0.6686969361387965	0.06866002214839424	0.06423034330011074	0.1984126984126984	0	7827	0.6922192410885397
3948	10000	20840	0.7977927063339731	0.031861804222648754	0.06809021113243761	0.10028790786948176	0.0019673704414587333	31316	0.6654745178183676
3949	500	78	0	0.20512820512820512	0	0.7948717948717948	0	78	1
3949	1000	312	0	0.1891025641025641	0	0.657051282051282	0.15384615384615385	312	1
3949	2000	1254	0.05582137161084529	0.18660287081339713	0	0.5917065390749602	0.16586921850079744	1254	1
3949	5000	7818	0.35264773599386035	0.14249168585315938	0.028268099258122282	0.36735738040419547	0.10923509849066257	7818	1
3949	10000	31308	0.5297368084834547	0.1975214002810783	0.048805417145777436	0.17238405519356076	0.05155231889612878	31308	1
3950	500	79	0	0.34177215189873417	0	0.6582278481012658	0	79	1
3950	1000	317	0	0.5678233438485805	0	0.43217665615141954	0	317	1
3950	2000	1137	0.11961301671064203	0.5848724714160071	0.03518029903254178	0.26033421284080915	0	1251	0.9088729016786571
3950	5000	6048	0.3498677248677249	0.2761243386243386	0.1509589947089947	0.18948412698412698	0.03356481481481482	7828	0.7726111394992335
3950	10000	20827	0.5182215393479618	0.14942142411293033	0.08042444903250588	0.1428434244010179	0.1090891631055841	31318	0.6650169231751708
3951	500	78	0	0.16666666666666666	0.1282051282051282	0.7051282051282052	0	78	1
3951	1000	315	0.031746031746031744	0.45396825396825397	0.2761904761904762	0.23809523809523808	0	315	1
3951	2000	1254	0.20813397129186603	0.3827751196172249	0.13875598086124402	0.18022328548644337	0.09011164274322168	1254	1
3951	5000	7837	0.42873548551741736	0.45821105014673985	0.023350771979073624	0.06877631746841904	0.020926374888350134	7837	1
3951	10000	31314	0.6135913648847161	0.24650316152519638	0.05786549147346235	0.06856358178450533	0.013476400332119819	31314	1
3952	500	78	0.01282051282051282	0.5384615384615384	0.1282051282051282	0.32051282051282054	0	78	1
3952	1000	313	0.21725239616613418	0.5079872204472844	0.07348242811501597	0.2012779552715655	0	313	1
3952	2000	1255	0.33386454183266934	0.4103585657370518	0.0350597609561753	0.22071713147410357	0	1255	1
3952	5000	7833	0.25954295927486276	0.24703178858674837	0.056555598110557895	0.294650836205796	0.142218817822035	7833	1
3952	10000	31326	0.44033710017238076	0.27386196769456683	0.05219306646236353	0.18208516886930984	0.051522696801379046	31326	1
3953	500	81	0.1111111111111111	0.24691358024691357	0.012345679012345678	0.6296296296296297	0	81	1
3953	1000	316	0.25949367088607594	0.21835443037974683	0.14556962025316456	0.37658227848101267	0	316	1
3953	2000	1255	0.48764940239043825	0.10916334661354582	0.18645418326693228	0.1848605577689243	0.03187250996015936	1255	1
3953	5000	7111	0.46885107579805935	0.16720573758964985	0.16917451835184924	0.11545492898326537	0.0793137392771762	7833	0.9078258649304226
3953	10000	22501	0.48237856095284654	0.15959290698191192	0.08546286831696369	0.1493266965912626	0.12323896715701524	31323	0.7183539252306612
3954	500	71	0	0.5774647887323944	0.4084507042253521	0.014084507042253521	0	77	0.922077922077922
3954	1000	221	0	0.5972850678733032	0.33031674208144796	0.07239819004524888	0	311	0.7106109324758842
3954	2000	798	0	0.5350877192982456	0.29448621553884713	0.17042606516290726	0	1247	0.6399358460304732
3954	5000	5027	0.27988860155162126	0.31788342948080367	0.230555002983887	0.16391485975731052	0.0077581062263775615	7820	0.6428388746803069
3954	10000	18503	0.5040263741014971	0.14322001837539858	0.08587796573528617	0.16019023942063448	0.1066854023671837	31305	0.5910557418942661
3955	500	79	0.11392405063291139	0.8860759493670886	0	0	0	79	1
3955	1000	313	0.21405750798722045	0.7571884984025559	0	0.02875399361022364	0	313	1
3955	2000	1251	0.2573940847322142	0.645083932853717	0	0.09752198241406874	0	1251	1
3955	5000	7821	0.3095512082853855	0.5752461322081576	0	0.10216084899629203	0.01304181051016494	7821	1
3955	10000	31302	0.35572806849402594	0.5208612868187337	0.03485400293910932	0.05536387451281068	0.03319276723532043	31302	1
3956	500	79	0.012658227848101266	0.379746835443038	0.5443037974683544	0.06329113924050633	0	79	1
3956	1000	316	0.0981012658227848	0.37658227848101267	0.3639240506329114	0.16139240506329114	0	316	1
3956	2000	1255	0.14262948207171314	0.45657370517928286	0.2151394422310757	0.12350597609561753	0.062151394422310755	1255	1
3956	5000	7825	0.3050479233226837	0.4952076677316294	0.04984025559105431	0.0392332268370607	0.11067092651757189	7825	1
3956	10000	31321	0.3247342038887647	0.5167140257335334	0.02324319146898247	0.04504964720155806	0.09025893170716133	31321	1
3959	500	79	0.26582278481012656	0.7215189873417721	0	0.012658227848101266	0	79	1
3959	1000	314	0.34076433121019106	0.6210191082802548	0	0.03821656050955414	0	314	1
3959	2000	1261	0.37351308485329104	0.5551149881046789	0.0023790642347343376	0.046788263283108644	0.022204599524187154	1261	1
3959	5000	7829	0.4372205901136799	0.525737642099885	0.014816707114574019	0.011112530335930515	0.011112530335930515	7829	1
3959	10000	31297	0.43710259769306964	0.48212288717768476	0.06380803271879094	0.011470747995015497	0.005495734415439179	31297	1
3961	500	78	0	1	0	0	0	78	1
3961	1000	313	0.01597444089456869	0.8945686900958466	0	0.08945686900958466	0	313	1
3961	2000	1253	0.2825219473264166	0.6943335993615323	7.980845969672786e-4	0.0223463687150838	0	1253	1
3961	5000	7825	0.38210862619808306	0.4405111821086262	0.09111821086261981	0.03884984025559105	0.04741214057507987	7825	1
3961	10000	31320	0.3208492975734355	0.4109514687100894	0.14090038314176245	0.040485312899106	0.08681353767560664	31320	1
3965	500	78	0.6153846153846154	0.2692307692307692	0	0	0.11538461538461539	78	1
3965	1000	314	0.25796178343949044	0.5573248407643312	0	0	0.18471337579617833	314	1
3965	2000	1258	0.11685214626391097	0.5588235294117647	0	0.031001589825119236	0.2933227344992051	1258	1
3965	5000	7833	0.13021830716200689	0.5696412613302694	0.0011489850631941786	0.10608962083492915	0.1929018256096004	7833	1
3965	10000	31340	0.11225271218889597	0.592884492661136	0.019495851946394385	0.1335673261008296	0.1417996171027441	31340	1
3966	500	72	0	0	0.75	0	0.25	79	0.9113924050632911
3966	1000	237	0	0	0.32489451476793246	0.1308016877637131	0.5443037974683544	313	0.7571884984025559
3966	2000	725	0	0.16	0.11310344827586206	0.23310344827586207	0.49379310344827587	1252	0.579073482428115
3968	500	75	0	0.04	0.44	0.52	0	75	1
3968	1000	311	0	0.12540192926045016	0.6045016077170418	0.27009646302250806	0	311	1
3968	2000	1247	8.019246190858059e-4	0.18123496391339214	0.7040898155573376	0.11387329591018444	0	1247	1
3968	5000	6104	0.0645478374836173	0.5080275229357798	0.2983289646133683	0.11058322411533421	0.018512450851900394	7808	0.7817622950819673
3968	10000	20960	0.31817748091603054	0.5032442748091603	0.11211832061068702	0.058826335877862596	0.007633587786259542	31273	0.6702267131391296
3973	500	79	0.2911392405063291	0.6835443037974683	0.02531645569620253	0	0	79	1
3973	1000	314	0.21656050955414013	0.5318471337579618	0.1624203821656051	0.07961783439490445	0.009554140127388535	314	1
3973	2000	1252	0.1621405750798722	0.39217252396166136	0.22124600638977635	0.10063897763578275	0.12380191693290735	1252	1
3973	5000	7823	0.165281861178576	0.6350504921385658	0.07145596318547871	0.035919723891090376	0.09229195960628915	7823	1
3973	10000	31319	0.16389412177911172	0.6687952999776493	0.05785625339250934	0.0422746575561161	0.0671796672946135	31319	1
3974	500	78	0.038461538461538464	0.9615384615384616	0	0	0	78	1
3974	1000	312	0.21153846153846154	0.7628205128205128	0.01282051282051282	0.01282051282051282	0	312	1
3974	2000	1254	0.3588516746411483	0.41706539074960125	0.18740031897926634	0.03668261562998405	0	1254	1
3974	5000	7821	0.4289732770745429	0.2696586114307633	0.2603247666538806	0.038358266206367474	0.002685078634445723	7821	1
3974	10000	31326	0.47656898423035177	0.27855455532145823	0.17547723935389134	0.030166634744301857	0.03923258634999681	31326	1
3979	500	77	0.07792207792207792	0	0.23376623376623376	0.4155844155844156	0.2727272727272727	77	1
3979	1000	310	0.1064516129032258	0.1064516129032258	0.29354838709677417	0.15806451612903225	0.33548387096774196	310	1
3979	2000	1249	0.06725380304243395	0.2433947157726181	0.4363490792634107	0.08406725380304243	0.1689351481184948	1249	1
3979	5000	7807	0.31446138081209174	0.2938388625592417	0.3016523632637377	0.04022031510183169	0.04982707826309722	7807	1
3979	10000	31285	0.31213041393639124	0.440178999520537	0.14019498162058494	0.029151350487454052	0.07834425443503276	31285	1
4055	500	78	0.6025641025641025	0.3974358974358974	0	0	0	78	1
4055	1000	316	0.35443037974683544	0.6455696202531646	0	0	0	316	1
4055	2000	1253	0.4421388667198723	0.5171588188347965	0.040702314445331206	0	0	1253	1
4055	5000	7822	0.34709792891843516	0.577218102787011	0.03899258501661979	0.015724878547686012	0.02096650473024802	7822	1
4055	10000	31312	0.2433571793561574	0.5912749105774144	0.05981732243229433	0.016319621870209505	0.08923096576392438	31312	1
4056	500	78	0	0.21794871794871795	0.782051282051282	0	0	78	1
4056	1000	311	0.003215434083601286	0.4340836012861736	0.3762057877813505	0.006430868167202572	0.18006430868167203	311	1
4056	2000	1250	0.0504	0.6976	0.1208	0.032	0.0992	1250	1
4056	5000	7822	0.06289951419074405	0.8239580669905395	0.01930452569675275	0.025568908207619534	0.06826898491434416	7822	1
4056	10000	31317	0.062042979851199026	0.760768911453843	0.009579461634256155	0.03375163649136252	0.13385701056933932	31317	1
4059	500	80	0.5875	0.4125	0	0	0	80	1
4059	1000	313	0.43130990415335463	0.5686900958466453	0	0	0	313	1
4059	2000	1252	0.19808306709265175	0.8019169329073482	0	0	0	1252	1
4059	5000	7831	0.21593666198442088	0.7083386540671689	0.03166900778955434	0.01723917762737837	0.02681649853147746	7831	1
4059	10000	31309	0.22293909099619919	0.6414768916286052	0.014436743428407168	0.022357788495320833	0.09878948545146762	31309	1
4060	500	79	0.12658227848101267	0.4177215189873418	0.45569620253164556	0	0	79	1
4060	1000	316	0.23734177215189872	0.47468354430379744	0.2563291139240506	0	0.03164556962025317	316	1
4060	2000	1095	0.3013698630136986	0.4666666666666667	0.2054794520547945	0	0.026484018264840183	1252	0.8746006389776357
4060	5000	5492	0.5191187181354697	0.3543335761107065	0.0721048798252003	0.04861616897305171	0.005826656955571741	7823	0.7020324683625208
4060	10000	17652	0.3955925674144573	0.503342397462044	0.028552005438477225	0.041808293677770225	0.030704736007251304	31291	0.564123869483238
4062	500	79	0.21518987341772153	0.4936708860759494	0.26582278481012656	0	0.02531645569620253	79	1
4062	1000	314	0.25477707006369427	0.4012738853503185	0.25477707006369427	0	0.08917197452229299	314	1
4062	2000	1249	0.31865492393915135	0.3634907926341073	0.2954363490792634	0	0.02241793434747798	1249	1
4062	5000	7822	0.3578368703656354	0.4679110201994375	0.09716185118895423	0.02927639989772437	0.04781385834824853	7822	1
4062	10000	31291	0.3886421015627497	0.4735227381675242	0.04953501006679237	0.021092326867150298	0.06720782333578346	31291	1
4066	500	79	0	0.27848101265822783	0.4810126582278481	0.24050632911392406	0	79	1
4066	1000	316	0.04746835443037975	0.2088607594936709	0.370253164556962	0.37341772151898733	0	316	1
4066	2000	1262	0.3312202852614897	0.2868462757527734	0.22820919175911253	0.1537242472266244	0	1262	1
4066	5000	7824	0.39775051124744376	0.3857361963190184	0.08780674846625768	0.1168200408997955	0.011886503067484663	7824	1
4066	10000	31319	0.28790829847696287	0.5746352054663303	0.05150228295922603	0.07822727417861362	0.007726938918867141	31319	1
4070	500	78	0	0.9615384615384616	0	0	0.038461538461538464	78	1
4070	1000	312	0	0.9006410256410257	0	0.057692307692307696	0.041666666666666664	312	1
4070	2000	1255	0.0653386454183267	0.8191235059760956	0	0.06772908366533864	0.04780876494023904	1255	1
4070	5000	7818	0.06664108467638782	0.8594269634177539	0	0.035303146584804296	0.03862880532105398	7818	1
4070	10000	31331	0.060770482908301685	0.8694902811911526	0.004149245156554212	0.018863106827104147	0.04672688391688743	31331	1
4071	500	78	0	0.8846153846153846	0	0.038461538461538464	0.07692307692307693	78	1
4071	1000	311	0.006430868167202572	0.8520900321543409	0	0.08038585209003216	0.06109324758842444	311	1
4071	2000	1253	0.061452513966480445	0.8148443735035914	0	0.07262569832402235	0.05107741420590583	1253	1
4071	5000	7834	0.06637732958897115	0.8600970130201685	0	0.033954557058973704	0.03957110033188665	7834	1
4071	10000	31289	0.06021285435776151	0.8705615391990795	0.004058934449806642	0.01840902553613091	0.046757646457221386	31289	1
4073	500	79	0	0.11392405063291139	0.8860759493670886	0	0	79	1
4073	1000	316	0	0.25949367088607594	0.740506329113924	0	0	316	1
4073	2000	1254	0	0.24720893141945774	0.7344497607655502	0.01036682615629984	0.007974481658692184	1254	1
4073	5000	7832	0.04034729315628192	0.3368232890704801	0.3933861082737487	0.03140960163432074	0.19803370786516855	7832	1
4073	10000	31319	0.08921102206328427	0.5462179507647115	0.12225805421629043	0.0761518567004055	0.16616111625530827	31319	1
4076	500	74	0	1	0	0	0	74	1
4076	1000	311	0	0.9967845659163987	0	0.003215434083601286	0	311	1
4076	2000	1248	0	0.8669871794871795	0	0.1330128205128205	0	1248	1
4076	5000	7822	0.014957811301457428	0.7936589107645103	0.021733571976476605	0.06251598056762976	0.10713372538992585	7822	1
4076	10000	31310	0.00670712232513574	0.8114340466304695	0.020249121686362184	0.05490258703289684	0.10670712232513574	31310	1
4077	500	79	0.569620253164557	0	0.43037974683544306	0	0	79	1
4077	1000	316	0.6582278481012658	0.11075949367088607	0.2310126582278481	0	0	316	1
4077	2000	1255	0.6613545816733067	0.2613545816733068	0.07729083665338646	0	0	1255	1
4077	5000	7836	0.7386421643695763	0.22919857069933638	0.026033690658499236	0.006125574272588055	0	7836	1
4077	10000	31316	0.5208838932175246	0.35464299399667903	0.009931025673776983	0.026440158385489847	0.08810192872652957	31316	1
4078	500	79	0	1	0	0	0	79	1
4078	1000	316	0.022151898734177215	0.9778481012658228	0	0	0	316	1
4078	2000	1249	0.1465172137710168	0.8486789431545236	0	0	0.004803843074459567	1249	1
4078	5000	7821	0.34062140391254314	0.587265055619486	0.009845288326300985	0.039764735967267616	0.02250351617440225	7821	1
4078	10000	31294	0.30609701540231354	0.5985492426663258	0.036428708378602924	0.03393621780533009	0.02498881574742762	31294	1
4079	500	54	0	0	0.8703703703703703	0.12962962962962962	0	79	0.6835443037974683
4079	1000	190	0.22105263157894736	0	0.46842105263157896	0.3105263157894737	0	317	0.5993690851735016
4079	2000	714	0.38795518207282914	0	0.18487394957983194	0.4271708683473389	0	1253	0.5698324022346368
4079	5000	4554	0.6442687747035574	0.05884936319718929	0.061703996486605184	0.23517786561264822	0	7835	0.5812380344607531
4079	10000	19059	0.8151529461146965	0.02303373734193819	0.06710740332651241	0.09470591321685293	0	31326	0.6084083508906339
4085	500	78	0	0.717948717948718	0	0	0.28205128205128205	78	1
4085	1000	312	0	0.7019230769230769	0	0	0.2980769230769231	312	1
4085	2000	1248	0.03445512820512821	0.7411858974358975	0	0	0.22435897435897437	1248	1
4085	5000	7806	0.2404560594414553	0.6904944914168588	0.0023059185242121443	6.405329233922624e-4	0.06610299769408147	7806	1
4085	10000	30444	0.27075942714492185	0.6041584548679543	0.03534358165812639	0.020726579950072262	0.06901195637892524	31279	0.9733047731704978
4086	500	78	0.8205128205128205	0.1794871794871795	0	0	0	78	1
4086	1000	312	0.7339743589743589	0.2403846153846154	0	0	0.02564102564102564	312	1
4086	2000	1254	0.5486443381180224	0.14114832535885166	0.045454545454545456	0.023923444976076555	0.24082934609250398	1254	1
4086	5000	7825	0.3812140575079872	0.23616613418530352	0.01060702875399361	0.0076677316293929714	0.3643450479233227	7825	1
4086	10000	31301	0.34567585700137377	0.4282930257819239	0.008721766077761093	0.01392926743554519	0.20338008370339605	31301	1
4090	500	78	0	1	0	0	0	78	1
4090	1000	312	0.09935897435897435	0.8493589743589743	0	0	0.05128205128205128	312	1
4090	2000	1252	0.15814696485623003	0.8059105431309904	0.005591054313099041	0	0.03035143769968051	1252	1
4090	5000	7817	0.1881796085454778	0.768069591915057	0.01419982090315978	0.004989126263272355	0.024561852373033134	7817	1
4090	10000	31307	0.1674066502699077	0.7451049286102149	0.04564474398696777	0.019388635129523747	0.022455042003385824	31313	0.9998083862932329
4091	500	77	0	0.974025974025974	0	0.025974025974025976	0	77	1
4091	1000	311	0	0.9228295819935691	0	0.07717041800643087	0	311	1
4091	2000	1246	0.004815409309791332	0.913322632423756	0	0.04654895666131621	0.03531300160513644	1246	1
4091	5000	7826	0.07794531050345004	0.847303858931766	0	0.046639407104523384	0.02811142346026067	7826	1
4091	10000	31131	0.11795316565481354	0.8077800263403039	0.012206482284539527	0.043975458546143716	0.01808486717419935	31310	0.9942829766847653
4092	500	46	0.021739130434782608	0.9782608695652174	0	0	0	76	0.6052631578947368
4092	1000	231	0.18614718614718614	0.8051948051948052	0	0.008658008658008658	0	310	0.7451612903225806
4092	2000	892	0.15807174887892378	0.7242152466367713	0	0.11771300448430494	0	1246	0.7158908507223114
4092	5000	4093	0.12435866112875642	0.7478622037625213	0.029562667969704373	0.09821646713901784	0	7819	0.5234684742294411
4092	10000	20058	0.1418885232824808	0.7551101804766178	0.014956625785222853	0.0751321168611028	0.012912553594575731	31283	0.6411789150656906
4093	500	77	0.24675324675324675	0.19480519480519481	0.5584415584415584	0	0	77	1
4093	1000	311	0.18006430868167203	0.33762057877813506	0.48231511254019294	0	0	311	1
4093	2000	1250	0.3344	0.3536	0.2888	0.0232	0	1250	1
4093	5000	7041	0.377929271410311	0.4965203806277517	0.11489845192444255	0.010651896037494673	0	7820	0.900383631713555
4093	10000	24175	0.26879007238883146	0.5900310237849018	0.12186142709410548	0.01373319544984488	0.005584281282316443	31309	0.7721421955348302
4094	500	80	0.05	0.95	0	0	0	80	1
4094	1000	313	0.3738019169329074	0.6261980830670927	0	0	0	313	1
4094	2000	1254	0.45055821371610844	0.39712918660287083	0.044657097288676235	0.1076555023923445	0	1254	1
4094	5000	7833	0.4078896974339334	0.4527001148985063	0.010723860589812333	0.09294012511170688	0.035746201966041107	7833	1
4094	10000	31313	0.28132085715198163	0.45849966467601316	0.006195509852138089	0.05783540382588701	0.19614856449398013	31313	1
4095	500	77	0.18181818181818182	0.8181818181818182	0	0	0	77	1
4095	1000	311	0.4405144694533762	0.5401929260450161	0.01607717041800643	0.003215434083601286	0	311	1
4095	2000	1247	0.4659182036888532	0.3504410585404972	0.056134723336006415	0.12750601443464316	0	1247	1
4095	5000	7823	0.4186373513997188	0.4394733478205292	0.01073756870765691	0.09280327240189186	0.03834845967020325	7823	1
4095	10000	31316	0.28193255843658194	0.44798186230680803	0.006194916336696896	0.057925661003959635	0.20596500191595352	31316	1
4096	500	79	0.43037974683544306	0.569620253164557	0	0	0	79	1
4096	1000	317	0.45741324921135645	0.4353312302839117	0.0914826498422713	0.015772870662460567	0	317	1
4096	2000	1255	0.4693227091633466	0.3298804780876494	0.06454183266932272	0.1362549800796813	0	1255	1
4096	5000	7826	0.4279325325836954	0.4240991566572962	0.01073345259391771	0.09238435982622029	0.044850498338870434	7826	1
4096	10000	31319	0.2824483540342923	0.4351352214310802	0.006194322934959609	0.058143618889492	0.21807848271017594	31319	1
4097	500	77	0.5714285714285714	0.42857142857142855	0	0	0	77	1
4097	1000	312	0.46153846153846156	0.3782051282051282	0.11217948717948718	0.04807692307692308	0	312	1
4097	2000	1248	0.47435897435897434	0.31650641025641024	0.0673076923076923	0.14182692307692307	0	1248	1
4097	5000	7827	0.4305608790085601	0.42008432349559216	0.010732081257186662	0.09224479366296154	0.046377922575699504	7827	1
4097	10000	31291	0.282828928445879	0.43239270077658115	0.006199865776101755	0.058291521523760825	0.22028698347767728	31291	1
4199	500	78	0	0.9358974358974359	0	0.0641025641025641	0	78	1
4199	1000	314	0	0.9235668789808917	0	0.07643312101910828	0	314	1
4199	2000	1257	0.04295942720763723	0.8448687350835322	0	0.060461416070007955	0.05171042163882259	1257	1
4199	5000	7834	0.04429410262956344	0.7450855246362011	0.004467704876180751	0.07122798059739596	0.13492468726065868	7834	1
4199	10000	31304	0.13090978788653207	0.6674865831842576	0.013225146946077179	0.03948377204191158	0.14889470994122156	31304	1
4200	500	76	0	0	0	0	1	76	1
4200	1000	309	0.022653721682847898	0	0.012944983818770227	0	0.9644012944983819	309	1
4200	2000	1228	0.19299674267100977	0	0.12133550488599348	0.08143322475570032	0.6042345276872965	1246	0.985553772070626
4200	5000	5725	0.3205240174672489	0	0.05117903930131004	0.21362445414847162	0.41467248908296944	7822	0.7319099974431091
4201	500	55	0	0.4	0	0.6	0	79	0.6962025316455697
4201	1000	187	0.16042780748663102	0.27807486631016043	0.016042780748663103	0.5454545454545454	0	315	0.5936507936507937
4201	2000	715	0.3972027972027972	0.12167832167832168	0.057342657342657345	0.42377622377622376	0	1252	0.5710862619808307
4201	5000	4645	0.5358449946178687	0.17029063509149622	0.05252960172228202	0.24004305705059203	0.0012917115177610333	7831	0.5931554079938706
4201	10000	18917	0.40402812285246076	0.40704128561611247	0.02558545223872707	0.15874610139028386	0.004599037902415817	31310	0.6041839667837752
4202	500	43	0	0.5116279069767442	0.27906976744186046	0	0.20930232558139536	78	0.5512820512820513
4202	1000	157	0.025477707006369428	0.5732484076433121	0.20382165605095542	0	0.19745222929936307	312	0.5032051282051282
4203	500	78	0	0.8717948717948718	0	0	0.1282051282051282	78	1
4203	1000	313	0	0.744408945686901	0	0	0.25559105431309903	313	1
4203	2000	1253	0.0023942537909018356	0.8834796488427773	0	0.02154828411811652	0.09257781324820431	1253	1
4203	5000	7826	0.028622540250447227	0.8083312036800409	0	0.04012266802964477	0.12292358803986711	7826	1
4203	10000	31305	0.03692700846510142	0.7018367672895703	0.0037374221370388115	0.03120907203322153	0.2262897300750679	31305	1
4204	500	72	0	0.625	0	0	0.375	72	1
4204	1000	306	0	0.7156862745098039	0	0	0.28431372549019607	306	1
4204	2000	1244	0.0040192926045016075	0.8729903536977492	0	0.021704180064308683	0.10128617363344052	1244	1
4204	5000	7811	0.028677506081167585	0.8212776853155805	0	0.03930354628088593	0.11074126232236589	7811	1
