sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence
359	Gabeljung	T	3486	6147472.68558286	397847.920074896	Skåne län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3173	Gabeljung 2	T	335	6147453.41943994	397824.155453103	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
650	Lilla Hammars näs slinga	T	139	6147020.11283395	370200.418928407	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
651	Lilla Hammars näs transekter	T	366	6147020.11283395	370200.418928407	Skåne län	Länsstyrelsen i Malmö län	231.0	Pastures	Pasture/Rangeland	0
813	Bjäresjö slinga	T	31	6146902.98743493	420777.439224746	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
812	Bjäresjö transekter	T	15	6146845.24776799	420280.342521502	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
16	Alstad, Stenekullevägen 3	P	12637	6146663.66613496	386692.940314182	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
834	Skillinge slinga	T	201	6145866.61345001	453723.676264871	Skåne län	Länsstyrelsen i Malmö län	211.0	Non-irrigated arable land	Cropland	0
4275	Lilla Köpinge naturreservat	T	1309	6145510.00990695	432103.361687572	Skåne län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4279	Krigsstigen 16, Köpingebro	P	96	6145433.25491632	432380.125994933	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2907	Lilla Hammar 13:6	P	46	6145382.64938254	370516.250196835	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
389	Bodarp	P	148	6145347.32796779	376865.305277449	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3948	Nybrofältet, Biogeo	T	223	6144550.87077278	432312.390704185	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
745	Knösen, punkt	P	31	6143845.86685332	364516.295617341	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2673	Lagmanshejden	T	1370	6143626.1889299	364533.834470214	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
3146	KFV Skanör	P	626	6143502.20282098	364874.089061108	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
4079	Nybrostrand, Vipvägen	P	24	6143219.63362183	433533.273892979	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
71	Grenvägen 3	P	62	6143193.44778292	371174.296046183	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2830	N. Sparvstyckevägen 12, Skanör	P	36	6142998.62156678	363938.435827	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
2932	Lyckan, Rängs sand	P	400	6142162.64232999	373213.170313051	Skåne län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
987	Sjövägen, Kämpinge	P	670	6141481.3058293	371600.926849937	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
743	Ängsnäset	P	90	6140981.43262022	365638.913481085	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
487	Kämpinge	T	989	6140604.63808203	372710.504318986	Skåne län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
744	Falsterbo Fågelstation	P	148	6140199.42378504	362928.446868876	Skåne län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
241	Nabben	T	1506	6140094.64855418	362253.028333624	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2829	Golfbanans kantstig, Ljunghusen	P	15	6139920.59467656	368190.844088653	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
190	Beddingestrand	T	8199	6136999.50007013	401609.503999175	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
627	Modeshögsvägen 1	P	32	6135360.80765197	389484.575721134	Skåne län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
